"","customer_id","segment","rfm_score","transaction_count","recency_days","amount","recency_score","frequency_score","monetary_score"
"492",20672,"Require Assistance",546,9,154,955,5,4,6
"493",6956,"New Ones",714,6,104,756,7,1,4
"494",4064,"Require Assistance",533,8,169,693,5,3,3
"495",31199,"Likely to be Loyal",676,11,132,977,6,7,6
"496",9706,"Loyal",787,12,123,1018,7,8,7
"497",32816,"Loyal",1098,14,29,1182,10,9,8
"498",6008,"Require Assistance",324,7,254,819,3,2,4
"499",39585,"Getting Less Frequent",412,6,177,549,4,1,2
"500",20698,"First Grade",1010,17,74,1566,9,10,10
"501",37738,"New Ones",832,8,85,617,8,3,2
"502",31321,"New Ones",614,6,127,789,6,1,4
"503",38394,"Require Assistance",122,7,423,598,1,2,2
"504",14580,"Likely to be Loyal",956,10,66,994,9,5,6
"505",34768,"Getting Less Frequent",347,9,239,1035,3,4,7
"506",27245,"Likely to be Loyal",855,10,96,850,8,5,5
"507",21420,"New Ones",948,9,47,1191,9,4,8
"508",4843,"New Ones",826,7,80,933,8,2,6
"509",37659,"Getting Less Frequent",474,11,184,776,4,7,4
"510",37026,"Others",710,15,148,1637,6,10,10
"511",7226,"Likely to be Loyal",757,10,118,1004,7,5,7
"512",32408,"Loyal",879,11,96,1350,8,7,9
"513",5212,"Require Assistance",235,8,310,910,2,3,5
"514",27846,"Can't Lose Them",547,9,174,1019,5,4,7
"515",30574,"Getting Less Frequent",237,8,296,1012,2,3,7
"516",35,"New Ones",1043,9,34,709,10,4,3
"517",7188,"Getting Less Frequent",413,6,198,697,4,1,3
"518",2451,"New Ones",784,12,122,768,7,8,4
"519",39480,"Getting Less Frequent",113,5,547,713,1,1,3
"520",12665,"Require Assistance",541,9,160,431,5,4,1
"521",13294,"New Ones",922,7,49,514,9,2,2
"522",15959,"Require Assistance",222,7,328,609,2,2,2
"523",32371,"Loyal",909,15,92,1285,8,10,9
"524",6361,"Require Assistance",252,10,284,621,2,5,2
"525",38781,"Require Assistance",456,10,203,952,4,5,6
"526",7235,"Require Assistance",156,10,528,995,1,5,6
"527",26078,"New Ones",611,3,145,280,6,1,1
"528",6065,"Loyal",898,13,78,1179,8,9,8
"529",37484,"Can't Lose Them",700,14,130,1573,6,9,10
"530",18565,"Loyal",887,12,85,1089,8,8,7
"531",30849,"Require Assistance",242,9,325,578,2,4,2
"532",37104,"Require Assistance",155,10,405,908,1,5,5
"533",32331,"Others",610,15,161,1832,5,10,10
"534",14079,"New Ones",833,8,96,660,8,3,3
"535",18328,"Loyal",1090,12,41,1636,10,8,10
"536",11271,"New Ones",934,8,59,774,9,3,4
"537",39956,"Likely to be Loyal",776,11,108,996,7,7,6
"538",12407,"Require Assistance",343,9,229,653,3,4,3
"539",30012,"New Ones",943,9,76,655,9,4,3
"540",17824,"New Ones",953,10,74,715,9,5,3
"541",50,"First Grade",1000,13,51,1430,9,9,10
"542",1728,"New Ones",627,7,145,1084,6,2,7
"543",7486,"Likely to be Loyal",857,10,78,1051,8,5,7
"544",1955,"Almost Out",211,5,305,391,2,1,1
"545",490,"Likely to be Loyal",675,11,130,827,6,7,5
"546",27447,"New Ones",1075,11,33,827,10,7,5
"547",27119,"Almost Out",111,4,493,132,1,1,1
"548",25633,"New Ones",734,8,124,760,7,3,4
"549",8731,"Others",511,6,153,282,5,1,1
"550",2101,"Getting Less Frequent",374,11,233,800,3,7,4
"551",30445,"Likely to be Loyal",858,10,91,1123,8,5,8
"552",7072,"Require Assistance",233,8,380,681,2,3,3
"553",14513,"Likely to be Loyal",598,13,165,1107,5,9,8
"554",19191,"New Ones",824,7,93,801,8,2,4
"555",16217,"Can't Lose Them",400,13,244,1398,3,9,10
"556",1206,"New Ones",834,8,101,790,8,3,4
"557",13996,"Require Assistance",354,10,265,822,3,5,4
"558",33286,"Loyal",778,11,114,1184,7,7,8
"559",27888,"New Ones",844,9,97,772,8,4,4
"560",1240,"Can't Lose Them",438,8,186,1161,4,3,8
"561",6973,"Getting Less Frequent",312,5,237,520,3,1,2
"562",21033,"Likely to be Loyal",895,13,78,877,8,9,5
"563",30787,"New Ones",611,5,138,391,6,1,1
"564",2502,"First Grade",1100,13,19,1477,10,9,10
"565",39049,"Almost Out",111,5,513,371,1,1,1
"566",39521,"Getting Less Frequent",312,6,221,542,3,1,2
"567",5891,"Likely to be Loyal",595,13,167,910,5,9,5
"568",38876,"Loyal",898,14,84,1197,8,9,8
"569",101,"Others",709,16,130,1284,6,10,9
"570",16826,"New Ones",923,7,73,656,9,2,3
"571",6946,"Require Assistance",122,7,555,607,1,2,2
"572",19857,"Require Assistance",231,8,355,493,2,3,1
"573",33302,"Can't Lose Them",299,14,304,1308,2,9,9
"574",9672,"Others",512,6,170,559,5,1,2
"575",24939,"Loyal",1098,13,11,1211,10,9,8
"576",35757,"Can't Lose Them",499,13,210,1322,4,9,9
"577",13691,"New Ones",932,8,56,539,9,3,2
"578",4822,"Require Assistance",232,8,299,634,2,3,2
"579",13788,"Loyal",878,11,98,1212,8,7,8
"580",1683,"Likely to be Loyal",577,11,156,1009,5,7,7
"581",9098,"Require Assistance",322,7,249,559,3,2,2
"582",14477,"Likely to be Loyal",676,11,144,917,6,7,6
"583",20802,"First Grade",1100,14,5,1627,10,9,10
"584",27731,"Can't Lose Them",400,14,253,1523,3,9,10
"585",23442,"New Ones",783,12,124,685,7,8,3
"586",30913,"Require Assistance",544,9,155,753,5,4,4
"587",26728,"Require Assistance",221,7,361,503,2,2,1
"588",28225,"Getting Less Frequent",113,5,419,728,1,1,3
"589",32603,"New Ones",724,7,122,740,7,2,4
"590",30035,"New Ones",834,8,89,774,8,3,4
"591",16270,"New Ones",722,7,105,632,7,2,2
"592",29715,"Others",574,11,165,791,5,7,4
"593",2649,"Require Assistance",243,9,304,700,2,4,3
"594",38104,"Require Assistance",321,7,245,250,3,2,1
"595",31971,"Loyal",809,15,106,1348,7,10,9
"596",25963,"Getting Less Frequent",475,11,210,890,4,7,5
"597",13309,"Getting Less Frequent",237,8,372,1038,2,3,7
"598",31359,"Others",510,19,198,2004,4,10,10
"599",32684,"Others",608,16,153,1188,5,10,8
"600",39834,"New Ones",1041,9,3,484,10,4,1
"601",13905,"First Grade",1100,13,21,1458,10,9,10
"602",5968,"Almost Out",111,5,448,294,1,1,1
"603",16339,"Can't Lose Them",499,14,195,1315,4,9,9
"604",369,"Can't Lose Them",400,14,236,1430,3,9,10
"605",165,"Require Assistance",256,10,371,963,2,5,6
"606",36220,"Others",310,15,333,1399,2,10,10
"607",28247,"New Ones",832,8,78,607,8,3,2
"608",1228,"New Ones",1012,6,35,556,10,1,2
"609",22797,"Loyal",899,13,77,1321,8,9,9
"610",16743,"Loyal",789,12,109,1347,7,8,9
"611",6793,"Require Assistance",355,10,241,863,3,5,5
"612",22614,"Almost Out",211,4,319,175,2,1,1
"613",7749,"Getting Less Frequent",257,10,312,1093,2,5,7
"614",591,"Require Assistance",146,9,520,931,1,4,6
"615",13204,"Require Assistance",254,10,310,798,2,5,4
"616",18161,"Likely to be Loyal",857,10,80,1081,8,5,7
"617",18215,"Getting Less Frequent",357,10,222,1045,3,5,7
"618",25124,"Likely to be Loyal",657,10,139,1013,6,5,7
"619",32910,"Require Assistance",334,8,235,824,3,3,4
"620",16871,"Likely to be Loyal",955,10,64,842,9,5,5
"621",11371,"Almost Out",111,6,482,445,1,1,1
"622",14018,"New Ones",1012,6,10,540,10,1,2
"623",26657,"Likely to be Loyal",986,12,68,980,9,8,6
"624",13418,"Can't Lose Them",400,13,230,1495,3,9,10
"625",23028,"New Ones",621,7,127,361,6,2,1
"626",17266,"New Ones",926,7,69,939,9,2,6
"627",15647,"New Ones",741,9,123,464,7,4,1
"628",34156,"Loyal",897,13,93,1069,8,9,7
"629",6291,"Getting Less Frequent",212,6,350,634,2,1,2
"630",17157,"Require Assistance",433,8,189,662,4,3,3
"631",25137,"Loyal",1079,11,35,1380,10,7,9
"632",25911,"Require Assistance",331,8,258,429,3,3,1
"633",1306,"Getting Less Frequent",275,11,383,848,2,7,5
"634",11568,"New Ones",637,8,129,1088,6,3,7
"635",24129,"Likely to be Loyal",558,10,165,1125,5,5,8
"636",34387,"Can't Lose Them",358,10,211,1166,3,5,8
"637",12536,"Require Assistance",334,8,219,789,3,3,4
"638",18315,"Getting Less Frequent",215,6,272,849,2,1,5
"639",8607,"Likely to be Loyal",855,10,88,851,8,5,5
"640",24144,"Require Assistance",224,7,330,817,2,2,4
"641",3746,"First Grade",1110,16,8,1402,10,10,10
"642",33109,"New Ones",641,9,143,486,6,4,1
"643",35933,"Require Assistance",523,7,169,643,5,2,3
"644",7583,"Can't Lose Them",499,14,196,1290,4,9,9
"645",37113,"Require Assistance",153,10,499,661,1,5,3
"646",37453,"Likely to be Loyal",587,12,173,1016,5,8,7
"647",31946,"Can't Lose Them",158,10,532,1152,1,5,8
"648",13307,"Require Assistance",222,7,340,548,2,2,2
"649",30995,"New Ones",645,9,133,872,6,4,5
"650",25669,"Require Assistance",353,10,237,652,3,5,3
"651",29323,"New Ones",823,7,90,729,8,2,3
"652",18379,"Loyal",807,15,115,1073,7,10,7
"653",31969,"New Ones",743,9,108,659,7,4,3
"654",25289,"New Ones",937,8,47,1027,9,3,7
"655",19801,"First Grade",1010,17,70,1542,9,10,10
"656",37442,"New Ones",612,6,132,596,6,1,2
"657",22232,"Others",513,5,169,655,5,1,3
"658",25577,"Require Assistance",134,8,430,749,1,3,4
"659",17018,"New Ones",631,8,147,354,6,3,1
"660",34657,"New Ones",746,9,102,939,7,4,6
"661",8105,"Likely to be Loyal",598,13,152,1196,5,9,8
"662",16924,"Getting Less Frequent",215,5,362,849,2,1,5
"663",18821,"Can't Lose Them",498,14,185,1173,4,9,8
"664",36568,"Require Assistance",554,10,163,796,5,5,4
"665",39780,"New Ones",912,6,54,558,9,1,2
"666",18412,"Getting Less Frequent",312,5,265,563,3,1,2
"667",19055,"New Ones",822,7,85,620,8,2,2
"668",35973,"Almost Out",111,5,454,500,1,1,1
"669",38162,"Can't Lose Them",300,13,302,1443,2,9,10
"670",33921,"First Grade",1100,13,21,1512,10,9,10
"671",39403,"Loyal",800,14,104,1493,7,9,10
"672",19596,"Loyal",987,12,65,1070,9,8,7
"673",33864,"First Grade",1000,13,50,1765,9,9,10
"674",34224,"Getting Less Frequent",386,12,224,941,3,8,6
"675",33110,"Others",609,16,175,1332,5,10,9
"676",27759,"Almost Out",111,6,476,497,1,1,1
"677",32907,"Likely to be Loyal",555,10,161,903,5,5,5
"678",26179,"Require Assistance",136,8,408,953,1,3,6
"679",3451,"Almost Out",111,3,550,260,1,1,1
"680",4987,"Can't Lose Them",190,12,460,1536,1,8,10
"681",11700,"Require Assistance",256,10,295,935,2,5,6
"682",24653,"Require Assistance",454,10,184,822,4,5,4
"683",15904,"New Ones",636,8,132,960,6,3,6
"684",12591,"Almost Out",411,5,203,311,4,1,1
"685",2698,"Getting Less Frequent",486,12,206,988,4,8,6
"686",12279,"New Ones",633,8,146,660,6,3,3
"687",12637,"Loyal",878,11,101,1215,8,7,8
"688",15615,"Likely to be Loyal",599,13,165,1381,5,9,9
"689",1704,"Loyal",1079,11,29,1274,10,7,9
"690",18290,"Loyal",889,12,85,1242,8,8,9
"691",31765,"New Ones",911,6,49,426,9,1,1
"692",20450,"First Grade",1100,14,46,1488,10,9,10
"693",20833,"Likely to be Loyal",556,10,173,994,5,5,6
"694",31587,"New Ones",1045,9,34,855,10,4,5
"695",18697,"Likely to be Loyal",599,13,173,1344,5,9,9
"696",3538,"Almost Out",211,4,332,396,2,1,1
"697",9104,"Getting Less Frequent",274,11,312,766,2,7,4
"698",17767,"Loyal",1098,13,8,1111,10,9,8
"699",20426,"Loyal",1087,12,23,1039,10,8,7
"700",30238,"New Ones",745,9,125,862,7,4,5
"701",35081,"Likely to be Loyal",658,10,128,1217,6,5,8
"702",23385,"Likely to be Loyal",587,12,171,1012,5,8,7
"703",10393,"New Ones",754,10,121,792,7,5,4
"704",4731,"Require Assistance",244,9,363,805,2,4,4
"705",9686,"Require Assistance",445,9,199,880,4,4,5
"706",17327,"New Ones",646,9,148,923,6,4,6
"707",9842,"Likely to be Loyal",659,10,141,1238,6,5,9
"708",38285,"First Grade",1109,15,8,1270,10,10,9
"709",29082,"New Ones",645,9,136,902,6,4,5
"710",72,"Others",610,16,161,1800,5,10,10
"711",22474,"First Grade",1110,17,36,1504,10,10,10
"712",18378,"Loyal",1088,12,10,1132,10,8,8
"713",23724,"New Ones",736,8,108,950,7,3,6
"714",5696,"Can't Lose Them",398,13,234,1222,3,9,8
"715",22205,"Loyal",877,11,98,1035,8,7,7
"716",9563,"Require Assistance",546,9,159,997,5,4,6
"717",26508,"Likely to be Loyal",688,12,135,1190,6,8,8
"718",36933,"Require Assistance",142,9,441,572,1,4,2
"719",10929,"Almost Out",111,3,634,256,1,1,1
"720",2347,"Require Assistance",446,9,198,980,4,4,6
"721",17145,"Likely to be Loyal",686,12,138,998,6,8,6
"722",4622,"Require Assistance",221,7,288,494,2,2,1
"723",3284,"New Ones",842,9,84,635,8,4,2
"724",36384,"Loyal",877,11,90,1044,8,7,7
"725",17540,"Getting Less Frequent",386,12,243,932,3,8,6
"726",26849,"Loyal",810,16,114,1586,7,10,10
"727",24416,"Likely to be Loyal",755,10,117,857,7,5,5
"728",289,"Loyal",899,14,88,1370,8,9,9
"729",31384,"Almost Out",111,4,626,292,1,1,1
"730",11385,"Likely to be Loyal",959,10,61,1253,9,5,9
"731",19764,"New Ones",1044,9,28,784,10,4,4
"732",4293,"New Ones",611,4,148,411,6,1,1
"733",22242,"Getting Less Frequent",113,6,528,691,1,1,3
"734",38069,"Likely to be Loyal",698,13,147,1188,6,9,8
"735",31546,"New Ones",1044,9,34,783,10,4,4
"736",35285,"Loyal",888,12,84,1103,8,8,8
"737",5245,"Likely to be Loyal",599,13,152,1307,5,9,9
"738",16536,"Likely to be Loyal",576,11,155,926,5,7,6
"739",30554,"Getting Less Frequent",286,12,315,968,2,8,6
"740",30810,"Require Assistance",144,9,457,777,1,4,4
"741",31802,"Require Assistance",126,7,461,967,1,2,6
"742",18849,"Require Assistance",123,7,509,714,1,2,3
"743",32511,"Require Assistance",535,8,168,842,5,3,5
"744",7943,"Loyal",800,14,123,1433,7,9,10
"745",2682,"Likely to be Loyal",577,11,156,1070,5,7,7
"746",12480,"Likely to be Loyal",576,11,166,935,5,7,6
"747",25173,"New Ones",825,7,82,901,8,2,5
"748",11366,"New Ones",1036,8,43,944,10,3,6
"749",1510,"Others",512,6,163,574,5,1,2
"750",4098,"Likely to be Loyal",678,11,127,1188,6,7,8
"751",16860,"Require Assistance",544,9,155,810,5,4,4
"752",24725,"Almost Out",111,4,876,455,1,1,1
"753",17440,"Getting Less Frequent",327,7,228,1057,3,2,7
"754",37929,"Can't Lose Them",358,10,219,1216,3,5,8
"755",26281,"Loyal",888,12,89,1159,8,8,8
"756",21144,"First Grade",1110,15,22,1874,10,10,10
"757",30740,"Require Assistance",136,8,425,997,1,3,6
"758",34719,"Loyal",878,11,98,1219,8,7,8
"759",28203,"Require Assistance",255,10,336,854,2,5,5
"760",6887,"Likely to be Loyal",855,10,79,913,8,5,5
"761",10860,"Loyal",1077,11,29,1085,10,7,7
"762",17236,"New Ones",911,6,76,410,9,1,1
"763",9846,"New Ones",932,8,58,563,9,3,2
"764",651,"New Ones",853,10,93,709,8,5,3
"765",10448,"New Ones",711,5,120,262,7,1,1
"766",1249,"Loyal",877,11,78,1086,8,7,7
"767",18830,"Loyal",910,16,97,1573,8,10,10
"768",13491,"New Ones",722,7,103,521,7,2,2
"769",23031,"Likely to be Loyal",679,11,139,1299,6,7,9
"770",12760,"Loyal",810,15,109,1629,7,10,10
"771",23481,"Likely to be Loyal",757,10,120,1101,7,5,7
"772",34092,"New Ones",614,6,131,811,6,1,4
"773",25511,"Can't Lose Them",459,10,200,1302,4,5,9
"774",21352,"Getting Less Frequent",247,9,307,1036,2,4,7
"775",21704,"Require Assistance",355,10,251,886,3,5,5
"776",25295,"Require Assistance",533,8,152,663,5,3,3
"777",38421,"Getting Less Frequent",275,11,378,900,2,7,5
"778",25975,"New Ones",745,9,125,883,7,4,5
"779",13281,"New Ones",1034,8,35,795,10,3,4
"780",17585,"First Grade",1010,18,47,2303,9,10,10
"781",26930,"Getting Less Frequent",477,11,192,1077,4,7,7
"782",15868,"Likely to be Loyal",958,10,48,1170,9,5,8
"783",2628,"Can't Lose Them",289,12,272,1279,2,8,9
"784",13242,"Others",128,7,454,1200,1,2,8
"785",11734,"First Grade",1100,14,45,1520,10,9,10
"786",4865,"Loyal",898,13,79,1131,8,9,8
"787",17240,"Require Assistance",122,7,497,555,1,2,2
"788",31022,"Likely to be Loyal",576,11,171,967,5,7,6
"789",29248,"Require Assistance",433,8,178,653,4,3,3
"790",36014,"Likely to be Loyal",855,10,99,882,8,5,5
"791",4067,"Loyal",997,13,73,1065,9,9,7
"792",23125,"Getting Less Frequent",277,11,352,1064,2,7,7
"793",31034,"New Ones",732,8,117,592,7,3,2
"794",32295,"New Ones",912,6,65,640,9,1,2
"795",23279,"New Ones",812,6,89,596,8,1,2
"796",996,"Getting Less Frequent",112,5,518,523,1,1,2
"797",3460,"New Ones",935,8,72,854,9,3,5
"798",3649,"Can't Lose Them",178,11,444,1140,1,7,8
"799",11154,"Require Assistance",456,10,188,970,4,5,6
"800",21130,"Loyal",978,11,69,1205,9,7,8
"801",31025,"New Ones",1023,7,12,682,10,2,3
"802",12400,"Loyal",810,15,120,1538,7,10,10
"803",13600,"Loyal",788,12,116,1203,7,8,8
"804",36956,"Getting Less Frequent",483,12,207,644,4,8,3
"805",23658,"Likely to be Loyal",675,11,146,837,6,7,5
"806",8264,"Others",511,6,150,436,5,1,1
"807",30400,"Require Assistance",545,9,164,868,5,4,5
"808",2737,"Can't Lose Them",289,12,389,1286,2,8,9
"809",32688,"New Ones",645,9,144,854,6,4,5
"810",20652,"First Grade",1009,16,71,1307,9,10,9
"811",11045,"New Ones",634,8,147,759,6,3,4
"812",29763,"New Ones",922,7,70,590,9,2,2
"813",27169,"Likely to be Loyal",686,12,128,1000,6,8,6
"814",9282,"Likely to be Loyal",677,11,128,1028,6,7,7
"815",33176,"Likely to be Loyal",688,12,137,1223,6,8,8
"816",2267,"Can't Lose Them",500,14,177,1647,4,9,10
"817",39539,"Require Assistance",143,9,405,701,1,4,3
"818",9471,"Can't Lose Them",300,13,326,1560,2,9,10
"819",29841,"Getting Less Frequent",157,10,452,1037,1,5,7
"820",20582,"Require Assistance",232,8,307,559,2,3,2
"821",19565,"Getting Less Frequent",385,12,247,910,3,8,5
"822",14581,"First Grade",1110,19,34,1934,10,10,10
"823",16062,"Loyal",799,13,117,1298,7,9,9
"824",5817,"Require Assistance",422,7,183,619,4,2,2
"825",39524,"Require Assistance",232,8,392,634,2,3,2
"826",9387,"New Ones",644,9,144,751,6,4,4
"827",30912,"Loyal",988,12,73,1123,9,8,8
"828",20771,"Require Assistance",456,10,204,989,4,5,6
"829",25630,"Require Assistance",444,9,203,741,4,4,4
"830",10571,"Require Assistance",535,8,153,880,5,3,5
"831",11695,"Require Assistance",234,8,388,780,2,3,4
"832",1774,"Require Assistance",143,9,514,699,1,4,3
"833",13546,"New Ones",642,9,143,638,6,4,2
"834",37658,"Loyal",777,11,107,1054,7,7,7
"835",16596,"Require Assistance",355,10,213,860,3,5,5
"836",28131,"New Ones",945,9,60,863,9,4,5
"837",11301,"Require Assistance",143,9,512,681,1,4,3
"838",20647,"Require Assistance",455,10,192,836,4,5,5
"839",1336,"Likely to be Loyal",588,12,162,1181,5,8,8
"840",652,"Require Assistance",254,10,371,784,2,5,4
"841",26076,"Almost Out",111,4,430,340,1,1,1
"842",32527,"Likely to be Loyal",876,11,91,963,8,7,6
"843",32310,"Can't Lose Them",190,12,409,1399,1,8,10
"844",3490,"Loyal",777,11,124,1043,7,7,7
"845",10801,"Require Assistance",533,8,152,665,5,3,3
"846",5149,"New Ones",1045,9,26,847,10,4,5
"847",11215,"Likely to be Loyal",975,11,74,873,9,7,5
"848",5704,"Loyal",800,14,109,1633,7,9,10
"849",39255,"Almost Out",411,5,184,463,4,1,1
"850",23160,"New Ones",722,7,115,576,7,2,2
"851",11068,"Require Assistance",446,9,206,959,4,4,6
"852",31964,"New Ones",644,9,141,826,6,4,4
"853",27193,"Require Assistance",344,9,252,757,3,4,4
"854",13957,"Can't Lose Them",537,8,157,1018,5,3,7
"855",5459,"Likely to be Loyal",975,11,74,892,9,7,5
"856",7791,"Require Assistance",335,8,220,867,3,3,5
"857",12666,"Likely to be Loyal",859,10,86,1278,8,5,9
"858",28154,"Loyal",887,12,99,1044,8,8,7
"859",33287,"Almost Out",211,5,350,306,2,1,1
"860",7713,"Loyal",810,15,122,1616,7,10,10
"861",10179,"Require Assistance",522,7,154,610,5,2,2
"862",36234,"Require Assistance",231,8,380,495,2,3,1
"863",27669,"Require Assistance",254,10,279,796,2,5,4
"864",21464,"Require Assistance",436,8,210,919,4,3,6
"865",39771,"Getting Less Frequent",115,6,428,894,1,1,5
"866",26725,"Loyal",979,11,74,1299,9,7,9
"867",20184,"Require Assistance",433,8,203,685,4,3,3
"868",29424,"Likely to be Loyal",556,10,170,934,5,5,6
"869",23027,"Likely to be Loyal",757,10,125,1032,7,5,7
"870",33518,"Require Assistance",255,10,275,908,2,5,5
"871",36277,"First Grade",1009,16,68,1378,9,10,9
"872",4087,"Require Assistance",224,7,319,807,2,2,4
"873",12701,"New Ones",943,9,71,644,9,4,3
"874",31000,"Almost Out",111,3,467,284,1,1,1
"875",37212,"New Ones",946,9,62,997,9,4,6
"876",2565,"New Ones",1023,7,26,703,10,2,3
"877",32680,"New Ones",744,9,115,804,7,4,4
"878",8760,"Getting Less Frequent",114,6,447,772,1,1,4
"879",27260,"New Ones",871,11,85,427,8,7,1
"880",68,"Likely to be Loyal",955,10,52,831,9,5,5
"881",21677,"Loyal",1078,11,23,1182,10,7,8
"882",15704,"New Ones",813,5,89,728,8,1,3
"883",23912,"Can't Lose Them",399,13,219,1330,3,9,9
"884",25469,"Likely to be Loyal",786,12,118,962,7,8,6
"885",34256,"First Grade",1010,16,58,1425,9,10,10
"886",31225,"Loyal",989,12,66,1303,9,8,9
"887",8975,"New Ones",1096,13,46,976,10,9,6
"888",16289,"New Ones",724,7,113,782,7,2,4
"889",20925,"Almost Out",311,6,222,480,3,1,1
"890",7288,"New Ones",813,5,85,650,8,1,3
"891",23065,"Likely to be Loyal",578,11,160,1139,5,7,8
"892",2816,"Likely to be Loyal",956,10,72,992,9,5,6
"893",14436,"Getting Less Frequent",217,6,327,1030,2,1,7
"894",34071,"New Ones",1073,11,12,711,10,7,3
"895",18861,"Can't Lose Them",497,13,180,1017,4,9,7
"896",4289,"Almost Out",111,3,454,270,1,1,1
"897",23095,"Can't Lose Them",298,13,322,1220,2,9,8
"898",26482,"Require Assistance",243,9,327,681,2,4,3
"899",25841,"Require Assistance",454,10,191,782,4,5,4
"900",7551,"Require Assistance",134,8,514,766,1,3,4
"901",15184,"Likely to be Loyal",699,13,148,1236,6,9,9
"902",5849,"Others",610,18,174,1669,5,10,10
"903",22323,"New Ones",734,8,117,741,7,3,4
"904",35059,"Can't Lose Them",299,14,276,1361,2,9,9
"905",38984,"Getting Less Frequent",286,12,330,969,2,8,6
"906",14967,"Getting Less Frequent",486,12,187,969,4,8,6
"907",2755,"Require Assistance",424,7,197,748,4,2,4
"908",4303,"New Ones",632,8,127,634,6,3,2
"909",27323,"First Grade",1009,16,66,1396,9,10,9
"910",21527,"New Ones",813,6,77,666,8,1,3
"911",17103,"Loyal",799,14,122,1366,7,9,9
"912",6089,"Can't Lose Them",399,13,226,1307,3,9,9
"913",27273,"Loyal",1080,11,26,1427,10,7,10
"914",27592,"Loyal",1079,11,44,1234,10,7,9
"915",39790,"New Ones",811,6,77,370,8,1,1
"916",29888,"Loyal",1077,11,14,1028,10,7,7
"917",3272,"New Ones",853,10,95,649,8,5,3
"918",29525,"New Ones",646,9,137,927,6,4,6
"919",26726,"New Ones",625,7,149,836,6,2,5
"920",29732,"Require Assistance",545,9,173,874,5,4,5
"921",21759,"Require Assistance",421,7,184,466,4,2,1
"922",4620,"Almost Out",211,4,315,329,2,1,1
"923",35620,"New Ones",922,7,74,633,9,2,2
"924",33136,"Getting Less Frequent",457,10,182,1022,4,5,7
"925",29847,"New Ones",711,4,108,486,7,1,1
"926",38726,"New Ones",735,8,125,865,7,3,5
