"","customer_id","recency_days","transaction_count","amount","recency_score","frequency_score","monetary_score","rfm_score"
"680",4987,460,12,1536,1,8,10,190
"681",11700,295,10,935,2,5,6,256
"682",24653,184,10,822,4,5,4,454
"683",15904,132,8,960,6,3,6,636
"684",12591,203,5,311,4,1,1,411
"685",2698,206,12,988,4,8,6,486
"686",12279,146,8,660,6,3,3,633
"687",12637,101,11,1215,8,7,8,878
"688",15615,165,13,1381,5,9,9,599
"689",1704,29,11,1274,10,7,9,1079
"690",18290,85,12,1242,8,8,9,889
"691",31765,49,6,426,9,1,1,911
"692",20450,46,14,1488,10,9,10,1100
"693",20833,173,10,994,5,5,6,556
"694",31587,34,9,855,10,4,5,1045
"695",18697,173,13,1344,5,9,9,599
"696",3538,332,4,396,2,1,1,211
"697",9104,312,11,766,2,7,4,274
"698",17767,8,13,1111,10,9,8,1098
"699",20426,23,12,1039,10,8,7,1087
"700",30238,125,9,862,7,4,5,745
"701",35081,128,10,1217,6,5,8,658
"702",23385,171,12,1012,5,8,7,587
"703",10393,121,10,792,7,5,4,754
"704",4731,363,9,805,2,4,4,244
"705",9686,199,9,880,4,4,5,445
"706",17327,148,9,923,6,4,6,646
"707",9842,141,10,1238,6,5,9,659
"708",38285,8,15,1270,10,10,9,1109
"709",29082,136,9,902,6,4,5,645
"710",72,161,16,1800,5,10,10,610
"711",22474,36,17,1504,10,10,10,1110
"712",18378,10,12,1132,10,8,8,1088
"713",23724,108,8,950,7,3,6,736
"714",5696,234,13,1222,3,9,8,398
"715",22205,98,11,1035,8,7,7,877
"716",9563,159,9,997,5,4,6,546
"717",26508,135,12,1190,6,8,8,688
"718",36933,441,9,572,1,4,2,142
"719",10929,634,3,256,1,1,1,111
"720",2347,198,9,980,4,4,6,446
"721",17145,138,12,998,6,8,6,686
"722",4622,288,7,494,2,2,1,221
"723",3284,84,9,635,8,4,2,842
"724",36384,90,11,1044,8,7,7,877
"725",17540,243,12,932,3,8,6,386
"726",26849,114,16,1586,7,10,10,810
"727",24416,117,10,857,7,5,5,755
"728",289,88,14,1370,8,9,9,899
"729",31384,626,4,292,1,1,1,111
"730",11385,61,10,1253,9,5,9,959
"731",19764,28,9,784,10,4,4,1044
"732",4293,148,4,411,6,1,1,611
"733",22242,528,6,691,1,1,3,113
"734",38069,147,13,1188,6,9,8,698
"735",31546,34,9,783,10,4,4,1044
"736",35285,84,12,1103,8,8,8,888
"737",5245,152,13,1307,5,9,9,599
"738",16536,155,11,926,5,7,6,576
"739",30554,315,12,968,2,8,6,286
"740",30810,457,9,777,1,4,4,144
"741",31802,461,7,967,1,2,6,126
"742",18849,509,7,714,1,2,3,123
"743",32511,168,8,842,5,3,5,535
"744",7943,123,14,1433,7,9,10,800
"745",2682,156,11,1070,5,7,7,577
"746",12480,166,11,935,5,7,6,576
"747",25173,82,7,901,8,2,5,825
"748",11366,43,8,944,10,3,6,1036
"749",1510,163,6,574,5,1,2,512
"750",4098,127,11,1188,6,7,8,678
"751",16860,155,9,810,5,4,4,544
"752",24725,876,4,455,1,1,1,111
"753",17440,228,7,1057,3,2,7,327
"754",37929,219,10,1216,3,5,8,358
"755",26281,89,12,1159,8,8,8,888
"756",21144,22,15,1874,10,10,10,1110
"757",30740,425,8,997,1,3,6,136
"758",34719,98,11,1219,8,7,8,878
"759",28203,336,10,854,2,5,5,255
"760",6887,79,10,913,8,5,5,855
"761",10860,29,11,1085,10,7,7,1077
"762",17236,76,6,410,9,1,1,911
"763",9846,58,8,563,9,3,2,932
"764",651,93,10,709,8,5,3,853
"765",10448,120,5,262,7,1,1,711
"766",1249,78,11,1086,8,7,7,877
"767",18830,97,16,1573,8,10,10,910
"768",13491,103,7,521,7,2,2,722
"769",23031,139,11,1299,6,7,9,679
"770",12760,109,15,1629,7,10,10,810
"771",23481,120,10,1101,7,5,7,757
"772",34092,131,6,811,6,1,4,614
"773",25511,200,10,1302,4,5,9,459
"774",21352,307,9,1036,2,4,7,247
"775",21704,251,10,886,3,5,5,355
"776",25295,152,8,663,5,3,3,533
"777",38421,378,11,900,2,7,5,275
"778",25975,125,9,883,7,4,5,745
"779",13281,35,8,795,10,3,4,1034
"780",17585,47,18,2303,9,10,10,1010
"781",26930,192,11,1077,4,7,7,477
"782",15868,48,10,1170,9,5,8,958
"783",2628,272,12,1279,2,8,9,289
"784",13242,454,7,1200,1,2,8,128
"785",11734,45,14,1520,10,9,10,1100
"786",4865,79,13,1131,8,9,8,898
"787",17240,497,7,555,1,2,2,122
"788",31022,171,11,967,5,7,6,576
"789",29248,178,8,653,4,3,3,433
"790",36014,99,10,882,8,5,5,855
"791",4067,73,13,1065,9,9,7,997
"792",23125,352,11,1064,2,7,7,277
"793",31034,117,8,592,7,3,2,732
"794",32295,65,6,640,9,1,2,912
"795",23279,89,6,596,8,1,2,812
"796",996,518,5,523,1,1,2,112
"797",3460,72,8,854,9,3,5,935
"798",3649,444,11,1140,1,7,8,178
"799",11154,188,10,970,4,5,6,456
"800",21130,69,11,1205,9,7,8,978
"801",31025,12,7,682,10,2,3,1023
"802",12400,120,15,1538,7,10,10,810
"803",13600,116,12,1203,7,8,8,788
"804",36956,207,12,644,4,8,3,483
"805",23658,146,11,837,6,7,5,675
"806",8264,150,6,436,5,1,1,511
"807",30400,164,9,868,5,4,5,545
"808",2737,389,12,1286,2,8,9,289
"809",32688,144,9,854,6,4,5,645
"810",20652,71,16,1307,9,10,9,1009
"811",11045,147,8,759,6,3,4,634
"812",29763,70,7,590,9,2,2,922
"813",27169,128,12,1000,6,8,6,686
"814",9282,128,11,1028,6,7,7,677
"815",33176,137,12,1223,6,8,8,688
"816",2267,177,14,1647,4,9,10,500
"817",39539,405,9,701,1,4,3,143
"818",9471,326,13,1560,2,9,10,300
"819",29841,452,10,1037,1,5,7,157
"820",20582,307,8,559,2,3,2,232
"821",19565,247,12,910,3,8,5,385
"822",14581,34,19,1934,10,10,10,1110
"823",16062,117,13,1298,7,9,9,799
"824",5817,183,7,619,4,2,2,422
"825",39524,392,8,634,2,3,2,232
"826",9387,144,9,751,6,4,4,644
"827",30912,73,12,1123,9,8,8,988
"828",20771,204,10,989,4,5,6,456
"829",25630,203,9,741,4,4,4,444
"830",10571,153,8,880,5,3,5,535
"831",11695,388,8,780,2,3,4,234
"832",1774,514,9,699,1,4,3,143
"833",13546,143,9,638,6,4,2,642
"834",37658,107,11,1054,7,7,7,777
"835",16596,213,10,860,3,5,5,355
"836",28131,60,9,863,9,4,5,945
"837",11301,512,9,681,1,4,3,143
"838",20647,192,10,836,4,5,5,455
"839",1336,162,12,1181,5,8,8,588
"840",652,371,10,784,2,5,4,254
"841",26076,430,4,340,1,1,1,111
"842",32527,91,11,963,8,7,6,876
"843",32310,409,12,1399,1,8,10,190
"844",3490,124,11,1043,7,7,7,777
"845",10801,152,8,665,5,3,3,533
"846",5149,26,9,847,10,4,5,1045
"847",11215,74,11,873,9,7,5,975
"848",5704,109,14,1633,7,9,10,800
"849",39255,184,5,463,4,1,1,411
"850",23160,115,7,576,7,2,2,722
"851",11068,206,9,959,4,4,6,446
"852",31964,141,9,826,6,4,4,644
"853",27193,252,9,757,3,4,4,344
"854",13957,157,8,1018,5,3,7,537
"855",5459,74,11,892,9,7,5,975
"856",7791,220,8,867,3,3,5,335
"857",12666,86,10,1278,8,5,9,859
"858",28154,99,12,1044,8,8,7,887
"859",33287,350,5,306,2,1,1,211
"860",7713,122,15,1616,7,10,10,810
"861",10179,154,7,610,5,2,2,522
"862",36234,380,8,495,2,3,1,231
"863",27669,279,10,796,2,5,4,254
"864",21464,210,8,919,4,3,6,436
"865",39771,428,6,894,1,1,5,115
"866",26725,74,11,1299,9,7,9,979
"867",20184,203,8,685,4,3,3,433
"868",29424,170,10,934,5,5,6,556
"869",23027,125,10,1032,7,5,7,757
"870",33518,275,10,908,2,5,5,255
"871",36277,68,16,1378,9,10,9,1009
"872",4087,319,7,807,2,2,4,224
"873",12701,71,9,644,9,4,3,943
"874",31000,467,3,284,1,1,1,111
"875",37212,62,9,997,9,4,6,946
"876",2565,26,7,703,10,2,3,1023
"877",32680,115,9,804,7,4,4,744
"878",8760,447,6,772,1,1,4,114
"879",27260,85,11,427,8,7,1,871
"880",68,52,10,831,9,5,5,955
"881",21677,23,11,1182,10,7,8,1078
"882",15704,89,5,728,8,1,3,813
"883",23912,219,13,1330,3,9,9,399
"884",25469,118,12,962,7,8,6,786
"885",34256,58,16,1425,9,10,10,1010
"886",31225,66,12,1303,9,8,9,989
"887",8975,46,13,976,10,9,6,1096
"888",16289,113,7,782,7,2,4,724
"889",20925,222,6,480,3,1,1,311
"890",7288,85,5,650,8,1,3,813
"891",23065,160,11,1139,5,7,8,578
"892",2816,72,10,992,9,5,6,956
"893",14436,327,6,1030,2,1,7,217
"894",34071,12,11,711,10,7,3,1073
"895",18861,180,13,1017,4,9,7,497
"896",4289,454,3,270,1,1,1,111
"897",23095,322,13,1220,2,9,8,298
"898",26482,327,9,681,2,4,3,243
"899",25841,191,10,782,4,5,4,454
"900",7551,514,8,766,1,3,4,134
"901",15184,148,13,1236,6,9,9,699
"902",5849,174,18,1669,5,10,10,610
"903",22323,117,8,741,7,3,4,734
"904",35059,276,14,1361,2,9,9,299
"905",38984,330,12,969,2,8,6,286
"906",14967,187,12,969,4,8,6,486
"907",2755,197,7,748,4,2,4,424
"908",4303,127,8,634,6,3,2,632
"909",27323,66,16,1396,9,10,9,1009
"910",21527,77,6,666,8,1,3,813
"911",17103,122,14,1366,7,9,9,799
"912",6089,226,13,1307,3,9,9,399
"913",27273,26,11,1427,10,7,10,1080
"914",27592,44,11,1234,10,7,9,1079
"915",39790,77,6,370,8,1,1,811
"916",29888,14,11,1028,10,7,7,1077
"917",3272,95,10,649,8,5,3,853
"918",29525,137,9,927,6,4,6,646
"919",26726,149,7,836,6,2,5,625
"920",29732,173,9,874,5,4,5,545
"921",21759,184,7,466,4,2,1,421
"922",4620,315,4,329,2,1,1,211
"923",35620,74,7,633,9,2,2,922
"924",33136,182,10,1022,4,5,7,457
"925",29847,108,4,486,7,1,1,711
"926",38726,125,8,865,7,3,5,735
"927",26178,176,7,983,5,2,6,526
"928",18174,309,6,710,2,1,3,213
"929",8995,51,12,1249,9,8,9,989
"930",29704,106,17,1804,7,10,10,810
"931",14376,162,6,701,5,1,3,513
"932",31782,100,12,1107,8,8,8,888
"933",19949,36,7,818,10,2,4,1024
"934",34316,106,10,905,7,5,5,755
"935",14708,175,13,1062,5,9,7,597
"936",5543,164,7,553,5,2,2,522
"937",25550,157,10,959,5,5,6,556
"938",9162,207,13,1162,4,9,8,498
"939",36373,487,6,609,1,1,2,112
"940",2691,119,5,512,7,1,1,711
"941",28742,69,12,1244,9,8,9,989
"942",39749,224,11,895,3,7,5,375
"943",34923,328,10,1164,2,5,8,258
"944",8387,153,12,1042,5,8,7,587
"945",15,410,8,631,1,3,2,132
"946",22577,206,14,1473,4,9,10,500
"947",39730,180,13,1564,4,9,10,500
"948",3234,107,8,860,7,3,5,735
"949",31485,347,8,1016,2,3,7,237
"950",38114,141,11,941,6,7,6,676
"951",15418,129,17,1736,6,10,10,710
"952",25791,237,7,640,3,2,2,322
"953",33187,92,12,1416,8,8,10,890
"954",1960,211,8,660,3,3,3,333
"955",4356,493,5,474,1,1,1,111
"956",35780,401,4,180,1,1,1,111
"957",21221,21,7,580,10,2,2,1022
"958",36183,96,9,949,8,4,6,846
"959",30092,126,14,1288,6,9,9,699
"960",34997,237,7,612,3,2,2,322
"961",8593,215,13,1375,3,9,9,399
"962",12964,135,14,1363,6,9,9,699
"963",285,101,15,1500,8,10,10,910
"964",17127,147,7,529,6,2,2,622
"965",4671,234,10,676,3,5,3,353
"966",30833,174,10,832,5,5,5,555
"967",37580,233,5,461,3,1,1,311
"968",13787,17,11,1166,10,7,8,1078
"969",26313,28,9,891,10,4,5,1045
"970",24681,111,7,707,7,2,3,723
"971",7794,151,13,1033,5,9,7,597
"972",35469,75,13,1339,9,9,9,999
"973",2719,97,13,1321,8,9,9,899
"974",33791,245,12,1299,3,8,9,389
"975",22100,93,13,1449,8,9,10,900
"976",9723,69,8,771,9,3,4,934
"977",14981,60,14,1266,9,9,9,999
"978",24048,20,10,902,10,5,5,1055
"979",2046,33,12,1327,10,8,9,1089
"980",24168,218,17,1349,3,10,9,409
"981",25123,321,4,645,2,1,3,213
"982",39128,124,12,1070,7,8,7,787
"983",37171,69,10,786,9,5,4,954
"984",937,149,10,664,6,5,3,653
"985",31719,417,6,614,1,1,2,112
"986",39345,253,5,576,3,1,2,312
"987",17271,154,12,1254,5,8,9,589
"988",22305,280,7,683,2,2,3,223
"989",3563,131,3,334,6,1,1,611
"990",4489,97,11,1144,8,7,8,878
"991",845,90,8,820,8,3,4,834
"992",28476,239,11,1003,3,7,7,377
"993",32284,310,10,1282,2,5,9,259
"994",24117,139,11,936,6,7,6,676
"995",17761,509,11,1140,1,7,8,178
"996",20124,522,7,503,1,2,1,121
"997",33847,370,10,842,2,5,5,255
"998",36344,69,10,883,9,5,5,955
"999",2289,184,8,588,4,3,2,432
"1000",33149,166,13,1266,5,9,9,599
"1001",16274,180,13,1158,4,9,8,498
"1002",14594,58,10,1263,9,5,9,959
"1003",20389,264,7,956,3,2,6,326
"1004",15373,154,12,1231,5,8,9,589
"1005",4245,191,10,838,4,5,5,455
"1006",38506,133,11,1285,6,7,9,679
"1007",35224,122,5,292,7,1,1,711
"1008",31043,56,9,980,9,4,6,946
"1009",38634,359,4,478,2,1,1,211
"1010",5688,500,2,91,1,1,1,111
"1011",10162,489,9,886,1,4,5,145
"1012",19029,164,7,618,5,2,2,522
"1013",10988,159,6,536,5,1,2,512
"1014",18439,52,13,1002,9,9,6,996
"1015",18295,103,5,499,7,1,1,711
"1016",20132,145,13,1031,6,9,7,697
"1017",18241,199,9,632,4,4,2,442
"1018",21168,376,8,706,2,3,3,233
"1019",19973,66,6,405,9,1,1,911
"1020",3048,38,11,1041,10,7,7,1077
"1021",5349,255,9,776,3,4,4,344
"1022",35000,178,12,1101,4,8,7,487
"1023",25712,163,20,1573,5,10,10,610
"1024",30233,163,15,1505,5,10,10,610
"1025",4969,254,5,559,3,1,2,312
"1026",1457,24,15,1682,10,10,10,1110
"1027",6017,169,15,1548,5,10,10,610
"1028",18962,176,8,753,5,3,4,534
"1029",3766,90,13,1168,8,9,8,898
"1030",882,264,4,216,3,1,1,311
"1031",33866,193,8,548,4,3,2,432
"1032",11047,64,6,560,9,1,2,912
"1033",5489,73,12,781,9,8,4,984
"1034",20734,322,10,925,2,5,6,256
"1035",28503,269,12,1054,2,8,7,287
"1036",24225,179,13,1441,4,9,10,500
"1037",7023,241,8,861,3,3,5,335
"1038",25865,176,6,442,5,1,1,511
"1039",22321,432,12,1117,1,8,8,188
"1040",30947,70,8,837,9,3,5,935
"1041",8386,104,13,1019,7,9,7,797
"1042",4953,96,10,851,8,5,5,855
"1043",35798,6,18,1444,10,10,10,1110
"1044",3317,71,10,1067,9,5,7,957
"1045",3735,96,17,1401,8,10,10,910
"1046",27887,346,6,554,2,1,2,212
"1047",32,175,12,1046,5,8,7,587
"1048",7275,164,10,1170,5,5,8,558
"1049",26125,170,14,1635,5,9,10,600
"1050",27086,84,12,938,8,8,6,886
"1051",23527,231,10,948,3,5,6,356
"1052",32272,503,5,569,1,1,2,112
"1053",37648,139,15,1270,6,10,9,709
"1054",36906,30,15,1361,10,10,9,1109
"1055",38545,94,10,1117,8,5,8,858
"1056",6307,276,12,1627,2,8,10,290
"1057",11550,171,12,829,5,8,5,585
"1058",9378,119,17,1028,7,10,7,807
"1059",28293,14,11,992,10,7,6,1076
"1060",7637,55,18,1423,9,10,10,1010
"1061",1526,160,9,858,5,4,5,545
"1062",31068,129,12,1143,6,8,8,688
"1063",7512,120,8,876,7,3,5,735
"1064",34860,206,8,582,4,3,2,432
"1065",21938,182,8,1058,4,3,7,437
"1066",8946,525,7,608,1,2,2,122
"1067",17924,172,5,344,5,1,1,511
"1068",33395,247,9,678,3,4,3,343
"1069",15044,118,11,1029,7,7,7,777
"1070",21008,210,6,418,4,1,1,411
"1071",5892,66,9,1069,9,4,7,947
"1072",25893,488,3,243,1,1,1,111
"1073",37159,440,9,958,1,4,6,146
"1074",12993,265,13,1281,3,9,9,399
"1075",37147,415,5,486,1,1,1,111
"1076",18072,66,10,941,9,5,6,956
"1077",5013,37,11,974,10,7,6,1076
"1078",9193,39,10,814,10,5,4,1054
"1079",36900,164,10,1368,5,5,9,559
"1080",10259,61,13,1369,9,9,9,999
"1081",4961,139,11,927,6,7,6,676
"1082",28162,196,13,1647,4,9,10,500
"1083",30558,118,9,822,7,4,4,744
"1084",7245,195,19,2085,4,10,10,510
"1085",27308,94,16,1241,8,10,9,909
"1086",33230,195,11,1038,4,7,7,477
"1087",22629,377,7,654,2,2,3,223
"1088",18558,370,9,978,2,4,6,246
"1089",7780,156,13,1589,5,9,10,600
"1090",27454,174,15,1776,5,10,10,610
"1091",8694,103,11,1262,7,7,9,779
"1092",23715,134,5,585,6,1,2,612
"1093",6172,155,10,1239,5,5,9,559
"1094",33379,124,9,823,7,4,4,744
"1095",34457,186,12,1239,4,8,9,489
"1096",2,467,11,1230,1,7,9,179
"1097",19645,104,7,461,7,2,1,721
"1098",12068,194,10,1196,4,5,8,458
"1099",4215,455,11,1053,1,7,7,177
"1100",3414,164,18,1766,5,10,10,610
"1101",14838,219,8,803,3,3,4,334
"1102",10282,430,3,226,1,1,1,111
"1103",27,225,7,581,3,2,2,322
"1104",13882,268,4,381,2,1,1,211
"1105",4573,124,9,857,7,4,5,745
"1106",12345,65,9,615,9,4,2,942
"1107",4997,294,11,950,2,7,6,276
"1108",26865,27,10,590,10,5,2,1052
"1109",12786,440,7,703,1,2,3,123
"1110",6379,172,22,2356,5,10,10,610
"1111",39760,16,12,1379,10,8,9,1089
"1112",12328,140,11,957,6,7,6,676
"1113",7118,92,8,884,8,3,5,835
"1114",27114,195,12,1272,4,8,9,489
"1115",32791,265,7,548,3,2,2,322
"1116",23972,34,7,722,10,2,3,1023
"1117",15343,211,12,1401,3,8,10,390
"1118",10629,149,8,823,6,3,4,634
"1119",10945,75,13,901,9,9,5,995
"1120",23593,203,13,1420,4,9,10,500
"1121",34209,238,13,1024,3,9,7,397
"1122",32795,123,8,849,7,3,5,735
"1123",4510,151,4,502,5,1,1,511
"1124",14796,468,6,596,1,1,2,112
"1125",33107,169,7,602,5,2,2,522
"1126",29457,153,9,755,5,4,4,544
"1127",5104,262,12,1391,3,8,9,389
"1128",15803,153,11,1022,5,7,7,577
"1129",13604,183,9,925,4,4,6,446
"1130",2777,67,14,1380,9,9,9,999
"1131",36173,17,9,804,10,4,4,1044
"1132",5901,147,12,991,6,8,6,686
"1133",34795,113,11,1072,7,7,7,777
"1134",20594,93,13,1221,8,9,8,898
"1135",37053,530,12,1062,1,8,7,187
"1136",12757,165,20,2209,5,10,10,610
"1137",16219,151,8,767,5,3,4,534
"1138",38389,268,9,786,2,4,4,244
"1139",22249,102,16,1336,7,10,9,809
"1140",27376,121,10,840,7,5,5,755
"1141",14066,130,8,943,6,3,6,636
"1142",29824,100,9,766,8,4,4,844
"1143",4263,153,6,647,5,1,3,513
"1144",30523,116,9,913,7,4,5,745
"1145",30173,56,9,897,9,4,5,945
"1146",4836,470,8,626,1,3,2,132
"1147",9666,168,10,801,5,5,4,554
"1148",1186,41,14,1493,10,9,10,1100
"1149",974,94,14,1269,8,9,9,899
"1150",18777,348,10,1099,2,5,7,257
"1151",36397,119,19,1879,7,10,10,810
"1152",17673,95,10,1009,8,5,7,857
"1153",17062,73,8,644,9,3,3,933
"1154",20351,234,6,685,3,1,3,313
"1155",1651,229,10,895,3,5,5,355
"1156",36611,260,12,753,3,8,4,384
"1157",31242,231,9,912,3,4,5,345
"1158",21264,332,11,636,2,7,2,272
"1159",1418,88,7,936,8,2,6,826
"1160",16878,207,14,1458,4,9,10,500
"1161",37220,139,9,904,6,4,5,645
"1162",24185,195,8,1048,4,3,7,437
"1163",24994,47,8,631,9,3,2,932
"1164",27795,72,13,1091,9,9,7,997
"1165",31580,205,18,2271,4,10,10,510
"1166",17530,408,7,401,1,2,1,121
"1167",22845,40,9,1044,10,4,7,1047
"1168",22120,40,9,592,10,4,2,1042
"1169",6218,132,14,1266,6,9,9,699
"1170",11556,19,13,1360,10,9,9,1099
"1171",21827,254,9,786,3,4,4,344
"1172",1003,280,13,1474,2,9,10,300
"1173",14931,223,11,1269,3,7,9,379
"1174",7408,108,7,802,7,2,4,724
"1175",6942,216,7,674,3,2,3,323
"1176",642,47,16,1346,9,10,9,1009
"1177",15293,171,10,1119,5,5,8,558
"1178",22097,56,12,1314,9,8,9,989
"1179",1234,138,6,400,6,1,1,611
"1180",2600,571,4,362,1,1,1,111
"1181",125,375,20,1823,2,10,10,310
"1182",8728,220,7,486,3,2,1,321
"1183",9610,86,10,1209,8,5,8,858
"1184",4537,142,14,1193,6,9,8,698
"1185",7017,470,5,415,1,1,1,111
"1186",9745,34,9,908,10,4,5,1045
"1187",5520,147,8,834,6,3,5,635
"1188",24925,141,13,983,6,9,6,696
"1189",3314,131,13,1132,6,9,8,698
"1190",11850,137,11,1060,6,7,7,677
"1191",23646,6,11,1125,10,7,8,1078
"1192",21145,79,11,901,8,7,5,875
"1193",19891,121,5,459,7,1,1,711
"1194",8645,514,7,585,1,2,2,122
"1195",180,173,9,659,5,4,3,543
"1196",31046,417,12,1097,1,8,7,187
"1197",22809,133,11,561,6,7,2,672
"1198",24962,34,16,1606,10,10,10,1110
"1199",35968,182,8,583,4,3,2,432
"1200",16997,94,14,1752,8,9,10,900
"1201",28880,59,8,1131,9,3,8,938
"1202",10305,190,6,445,4,1,1,411
"1203",28438,96,9,953,8,4,6,846
"1204",20879,290,7,418,2,2,1,221
"1205",37927,236,5,549,3,1,2,312
"1206",30649,103,13,1487,7,9,10,800
"1207",28953,346,11,902,2,7,5,275
"1208",30747,234,11,1298,3,7,9,379
"1209",49,150,10,1191,5,5,8,558
"1210",39056,158,10,1094,5,5,7,557
"1211",5120,23,10,902,10,5,5,1055
"1212",15600,56,7,686,9,2,3,923
"1213",39377,92,12,1365,8,8,9,889
"1214",19174,106,11,939,7,7,6,776
"1215",8703,113,6,509,7,1,1,711
"1216",12415,49,5,352,9,1,1,911
"1217",32253,167,9,813,5,4,4,544
"1218",36571,393,5,416,2,1,1,211
"1219",35791,155,8,875,5,3,5,535
"1220",6105,303,7,388,2,2,1,221
"1221",21302,294,11,1000,2,7,6,276
"1222",7353,307,10,660,2,5,3,253
"1223",19128,157,7,611,5,2,2,522
"1224",7894,173,7,822,5,2,4,524
"1225",14386,236,9,861,3,4,5,345
"1226",21251,175,10,1028,5,5,7,557
"1227",26497,13,9,852,10,4,5,1045
"1228",20041,104,13,1226,7,9,9,799
"1229",38800,149,11,846,6,7,5,675
"1230",6298,206,7,509,4,2,1,421
"1231",18139,269,4,415,2,1,1,211
"1232",20941,209,6,577,4,1,2,412
"1233",624,87,11,879,8,7,5,875
"1234",26995,166,5,394,5,1,1,511
"1235",23865,163,8,508,5,3,1,531
"1236",22778,74,11,1048,9,7,7,977
"1237",28242,236,9,1177,3,4,8,348
"1238",21641,65,11,1197,9,7,8,978
"1239",5830,150,9,726,5,4,3,543
"1240",25419,208,8,686,4,3,3,433
"1241",8320,172,10,881,5,5,5,555
"1242",36688,312,7,542,2,2,2,222
"1243",11527,141,9,1049,6,4,7,647
"1244",16010,519,5,373,1,1,1,111
"1245",2486,197,8,697,4,3,3,433
"1246",14057,172,10,952,5,5,6,556
"1247",37217,48,11,966,9,7,6,976
"1248",23030,147,12,1199,6,8,8,688
"1249",11800,131,12,1261,6,8,9,689
"1250",11826,82,8,1008,8,3,7,837
"1251",7996,190,14,1106,4,9,8,498
"1252",15525,402,10,947,1,5,6,156
"1253",37391,200,13,982,4,9,6,496
"1254",30552,52,13,1280,9,9,9,999
"1255",25179,207,12,1045,4,8,7,487
"1256",39219,56,18,2447,9,10,10,1010
"1257",13673,105,13,1061,7,9,7,797
"1258",38797,188,6,498,4,1,1,411
"1259",15197,46,11,1172,10,7,8,1078
"1260",16296,229,9,1139,3,4,8,348
"1261",22156,463,10,1110,1,5,8,158
"1262",28804,208,9,880,4,4,5,445
"1263",20678,367,11,625,2,7,2,272
"1264",32294,619,4,519,1,1,2,112
"1265",25480,183,8,626,4,3,2,432
"1266",29039,113,5,665,7,1,3,713
"1267",5207,121,9,745,7,4,4,744
"1268",13160,345,5,267,2,1,1,211
"1269",16689,464,8,931,1,3,6,136
"1270",37527,230,6,543,3,1,2,312
"1271",4145,95,14,1279,8,9,9,899
"1272",22679,87,12,1404,8,8,10,890
"1273",33770,250,7,618,3,2,2,322
"1274",15852,129,12,1297,6,8,9,689
"1275",34740,479,4,466,1,1,1,111
"1276",14742,132,7,631,6,2,2,622
"1277",8162,393,10,432,2,5,1,251
"1278",33874,271,8,842,2,3,5,235
"1279",34613,279,5,409,2,1,1,211
"1280",18250,329,12,1292,2,8,9,289
"1281",23571,2,9,1230,10,4,9,1049
"1282",39832,304,10,1104,2,5,8,258
"1283",3976,440,6,326,1,1,1,111
"1284",21819,292,6,800,2,1,4,214
"1285",38360,242,6,502,3,1,1,311
"1286",32098,237,11,789,3,7,4,374
"1287",39617,188,11,1020,4,7,7,477
"1288",10560,88,12,1532,8,8,10,890
"1289",17873,19,4,340,10,1,1,1011
"1290",10230,247,7,822,3,2,4,324
"1291",32646,161,12,957,5,8,6,586
"1292",32008,156,9,773,5,4,4,544
"1293",20978,78,7,655,8,2,3,823
"1294",28259,219,12,1390,3,8,9,389
"1295",23218,126,9,1059,6,4,7,647
"1296",7808,263,4,434,3,1,1,311
"1297",24455,153,11,1102,5,7,7,577
"1298",15416,88,8,928,8,3,6,836
"1299",39984,91,17,1378,8,10,9,909
"1300",6337,110,14,1226,7,9,9,799
"1301",15764,26,10,1182,10,5,8,1058
"1302",19038,181,9,1139,4,4,8,448
"1303",38375,310,5,594,2,1,2,212
"1304",2140,181,10,917,4,5,6,456
"1305",70,156,8,1181,5,3,8,538
"1306",7252,78,7,603,8,2,2,822
"1307",10744,497,7,708,1,2,3,123
"1308",37254,189,11,887,4,7,5,475
"1309",16606,309,6,360,2,1,1,211
"1310",31015,447,11,1262,1,7,9,179
"1311",6556,85,8,662,8,3,3,833
"1312",38343,92,13,962,8,9,6,896
"1313",12509,153,10,1241,5,5,9,559
"1314",28917,230,8,706,3,3,3,333
"1315",13955,289,10,738,2,5,4,254
"1316",12968,16,4,237,10,1,1,1011
"1317",38090,40,9,773,10,4,4,1044
"1318",15716,95,9,840,8,4,5,845
"1319",6729,19,9,1189,10,4,8,1048
"1320",17718,72,9,1070,9,4,7,947
"1321",11854,60,14,1464,9,9,10,1000
"1322",37438,254,4,211,3,1,1,311
"1323",19273,211,9,842,3,4,5,345
"1324",33606,275,15,1347,2,10,9,309
"1325",18829,131,9,797,6,4,4,644
"1326",20638,50,8,787,9,3,4,934
"1327",31982,489,6,581,1,1,2,112
"1328",15402,160,9,793,5,4,4,544
"1329",12054,218,7,376,3,2,1,321
"1330",2332,115,13,1394,7,9,9,799
"1331",26333,148,11,901,6,7,5,675
"1332",2005,49,11,758,9,7,4,974
"1333",2806,20,14,1340,10,9,9,1099
"1334",13463,483,6,363,1,1,1,111
"1335",37227,195,12,786,4,8,4,484
"1336",12221,560,7,401,1,2,1,121
"1337",12014,538,4,432,1,1,1,111
"1338",26419,30,11,772,10,7,4,1074
"1339",4723,37,11,939,10,7,6,1076
"1340",24175,385,8,778,2,3,4,234
"1341",13644,74,11,941,9,7,6,976
"1342",22837,30,10,1130,10,5,8,1058
"1343",19070,128,6,552,6,1,2,612
